objectID,title,period,dynasty,reign,objectDate,objectBeginDate,objectEndDate,medium,dimensions,classification,country,region,city,tags
551498,Amulet: Bes with tambourine,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.8 cm (11/16 in),,Egypt,"Upper Egypt, Thebes",,
551476,Wedjat Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,
551521,Persea fruit pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.3 cm (1/2 in.); W.  1.1 cm (7/16 in.); Th. 0.4 cm (3/16 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Fruit', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011868', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1364'}]"
551486,Taweret Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 2.6 cm (1 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Taweret', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q207435'}]"
551480,Sacred Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, Blue",L. .1.1 cm (7/16 in),,Egypt,"Upper Egypt, Thebes",,
551467,Sacred Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, violet and white",L.1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,
551516,Amulet: Hes Vase,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,
551487,Amulet: Taweret,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Schist,H. 1.6 cm (5/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Taweret', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q207435'}]"
551519,Scarab pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Scarabs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300230813', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q2442735'}]"
551520,Persea fruit pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.5 cm (9/16 in.); W. 1.3 cm (1/2 in.); Th. 0.4 cm (3/16 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Fruit', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011868', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1364'}]"
551465,Ring,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Silver, stone",Diam. 2.2 cm (7/8 in),,Egypt,"Upper Egypt, Thebes",,
551534,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}]"
551463,Ring Fragment,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Glass,W. 1.2 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,
551470,Sacred Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, apple green",L. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,
551511,Amulet: Bes with tambourine,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, apple green",H. 1.8 cm (11/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551472,Sacred Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, apple green",L. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Eyes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300400484', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7364'}]"
551478,Wedjat Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. .9 cm (3/8 in),,Egypt,"Upper Egypt, Thebes",,
551517,Amulet: Cartouche of Amenhotep III,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H.1.1 cm (7/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Hieroglyphs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028721', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q193762'}]"
551522,Bead in the Form of a Mandrake Fruit,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.5 cm (9/16 in.); W. 1.1 cm (7/16 in.); Th. 0.4 cm (3/16 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Fruit', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011868', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1364'}]"
551510,Amulet of Bes with tambourine,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.6 cm (5/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Musical Instruments', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300041620', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34379'}, {'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551537,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551539,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551536,Daisy Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551468,Wedjat Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.2 cm (1/2 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Eyes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300400484', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7364'}]"
551535,Daisy Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551495,Amulet: Bes with tambourine,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.2 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551530,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.6 cm (5/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551497,Amulet of Bes with tambourine,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551483,Amulet: Taweret,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, blue",H. 1.8 cm (11/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Taweret', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q207435'}]"
551464,Ring Fragment,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Carnelian,Diam. 2 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,
551512,Amulet of Bes with tambourine,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,
551474,Wedjat Eye Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Eyes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300400484', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q7364'}]"
551490,Bes Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.6 cm (5/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551489,Bes Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, deep brown",H. 1.7 cm (11/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551529,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.6 cm (5/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551514,Amulet of Bes with tambourine,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551462,Frog Ring Fragment,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, blue, green",L. 2.1 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Frogs', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300250018', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3116510'}]"
551538,Daisy Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551485,Amulet: Taweret,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.7 cm (11/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Taweret', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q207435'}]"
551493,Bes Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Bes', 'AAT_URL': 'http://vocab.getty.edu/page/ia/901002085', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q188931'}]"
551527,Daisy Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551525,Persea fruit pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, violet and yellow",Diam. 1.3cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Fruit', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011868', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1364'}]"
551532,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551524,Persea fruit pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, Yellow and violet",Diam. 1.2 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Fruit', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011868', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1364'}]"
551484,Taweret Amulet,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 1.5 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Taweret', 'AAT_URL': None, 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q207435'}]"
551533,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.3 cm (9/16 in.); Th. 0.4 cm (3/16 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551634,Petalsof a Composite Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,
551666,Bead in the Form of a Lotus Petal,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.8 cm (1 1/8 in),,Egypt,"Upper Egypt, Thebes",,
551640,Pendant: Bunch of Grapes,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.4 cm (9/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]"
551647,Pendant: Bunch of Grapes,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.4 cm (15/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]"
551546,Cornflower Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,"Faience, blue and green",L. 1.2 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,
551551,Fragments of Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 0.7 cm (1/4 in),,Egypt,"Upper Egypt, Thebes",,
551636,Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.1 cm (7/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}]"
551654,Leaf Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.8 cm (1 1/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Leaves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011892', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33971'}]"
551604,Rod of Opaque Yellow Glass,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Glass,L. 3.3 cm (1 5/16 in),,Egypt,"Upper Egypt, Thebes",,
551641,Pendant: Bunch of Grapes,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,H. 2.1 cm (13/16 in); W. 0.9 cm (3/8 in.); Th. 0.4 cm (3/16 in.),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]"
551635,Pendant: Petals of Cornflower,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1 cm (3/8 in),,Egypt,"Upper Egypt, Thebes",,
551548,Cornflower Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,
551550,Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,
551648,Pendant: Bunch of Grapes,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]"
551657,Pendant: Lotus Sepal,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 3.6 cm (1 7/16 in),,Egypt,"Upper Egypt, Thebes",,
551542,Daisy Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,
551633,Petalsof a Composite Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.1 cm (7/16 in),,Egypt,"Upper Egypt, Thebes",,
551541,Fragment of a Bead in the Form of a Daisy,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Daisies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375557', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q26158'}]"
551670,Oval Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.5cm ( 1 in),,Egypt,"Upper Egypt, Thebes",,
551630,Pendant: Petals of Cornflower,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 1.3cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}]"
551651,Leaf Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.5 cm (1 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Leaves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011892', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33971'}]"
551674,Leaf Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.5 cm (1 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Leaves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011892', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33971'}]"
551665,Bead in the Form of a Lotus Petal,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 3 cm ( 1 3/16 in),,Egypt,"Upper Egypt, Thebes",,
551675,Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 0.9 cm (3/8 in),,Egypt,"Upper Egypt, Thebes",,
551631,Pendant: Petals of Cornflower,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,Diam. 0.6 cm (1/4 in),,Egypt,"Upper Egypt, Thebes",,
551638,Date Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.7 cm,,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Fruit', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011868', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1364'}]"
551543,Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,
551672,Lily Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1 cm (3/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Lilies', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375591', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q40458125'}]"
551545,Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.1 cm (13/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}]"
551659,Bead in the Form of a Lotus Sepal,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 3.6 cm (1 7/16 in),,Egypt,"Upper Egypt, Thebes",,
551637,Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.3 cm (1/2 in),,Egypt,"Upper Egypt, Thebes",,
551650,Leaf Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.6 cm (1 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Leaves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011892', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33971'}]"
551652,Leaf Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.3 cm (7/8 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Leaves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011892', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33971'}]"
551660,Bead in the Form of a Lotus Sepal,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 5.1 cm ( 2 in),,Egypt,"Upper Egypt, Thebes",,
551547,Cornflower Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.2 cm (7/8 in),,Egypt,"Upper Egypt, Thebes",,
551653,Leaf Bead,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.6 cm ( 1 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Leaves', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011892', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q33971'}]"
551645,Bead in the Form of a Bunch of Grapes,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.6 cm (1 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]"
551544,Cornflower Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 2.2 cm (7/8 in),,Egypt,"Upper Egypt, Thebes",,
551642,Bead in the Form of a Bunch of Grapes,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 1.8 cm (11/16 in),,Egypt,"Upper Egypt, Thebes",,"[{'term': 'Grapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300379338', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q10978'}]"
551656,Pendant: Lotus Sepal,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 3.2 cm (1 1/4 in),,Egypt,"Upper Egypt, Thebes",,
551603,Glass Rod,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Glass,L. 1.6 cm (5/8 in),,Egypt,"Upper Egypt, Thebes",,
551664,Lotus Petal Pendant,New Kingdom,Dynasty 18,reign of Amenhotep III,ca. 1390–1352 B.C.,-1390,-1352,Faience,L. 3 cm (1 3/16 in),,Egypt,"Upper Egypt, Thebes",,
